fecha,hora,sec,centseg,volumen,id_orden,tipo_orden,precio
2018-01-03,15:43:04,1538152,488,529,5000,LMT,8.40000
2018-01-03,15:43:04,1538152,488,100,5031,LMT,8.40000
2018-01-03,15:43:08,1538646,798,108,5070,LMT,8.39500
2018-01-03,15:43:08,1538646,798,122,5072,LMT,8.39500
2018-01-03,15:43:08,1538646,798,373,5079,LMT,8.39500
2018-01-03,15:43:13,1539041,81,53,5079,LMT,8.39500
2018-01-03,15:43:13,1539041,81,108,5083,LMT,8.39500
2018-01-03,15:43:22,1539869,871,624,5047,LMT,8.39000
2018-01-03,15:43:32,1540665,34,330,5099,LMT,8.40000
2018-01-03,15:43:32,1540665,34,181,5105,LMT,8.40000
2018-01-03,15:46:37,1554198,569,220,5134,LMT,8.40000
2018-01-03,15:43:32,1540665,34,48,5115,LMT,8.40000
2018-01-03,15:46:24,1552603,483,117,5115,LMT,8.40000
2018-01-03,15:46:37,1554169,565,182,5115,LMT,8.40000
2018-01-03,15:46:37,1554169,565,167,5126,LMT,8.40000
2018-01-03,15:46:37,1554179,566,279,5132,LMT,8.40000
2018-01-03,15:46:37,1554187,567,150,5132,LMT,8.40000
2018-01-03,15:46:37,1554169,565,148,5128,LMT,8.40000
2018-01-03,15:46:37,1554179,566,571,5128,LMT,8.40000
2018-01-03,15:46:37,1554179,566,150,5129,LMT,8.40000
2018-01-03,15:46:38,1554599,598,13,5156,LMT,8.40500
2018-01-03,15:46:38,1554599,598,244,3388,LMT,8.41000
2018-01-03,15:46:38,1554599,598,235,4437,LMT,8.41000
2018-01-03,15:46:38,1554599,598,266,4895,LMT,8.41500
2018-01-03,15:46:38,1554599,598,650,5169,LMT,8.41500
2018-01-03,15:46:38,1554599,598,800,4699,LMT,8.42000
2018-01-03,15:46:38,1554599,598,509,5008,LMT,8.42000
2018-01-03,15:46:38,1554642,665,680,5198,LMT,8.41000
2018-01-03,15:46:38,1554642,665,123,5200,LMT,8.41000
2018-01-03,15:46:38,1554642,665,166,5201,LMT,8.41000
2018-01-03,15:46:38,1554628,627,150,5195,LMT,8.40500
2018-01-03,15:46:44,1555810,947,49,5229,LMT,8.41000
2018-01-03,15:47:04,1557997,210,150,5207,LMT,8.40500
2018-01-03,15:47:04,1557997,210,627,5225,LMT,8.40500
2018-01-03,15:47:04,1557997,210,429,5235,LMT,8.40500
2018-01-03,15:48:00,1562123,770,287,5251,LMT,8.41000
2018-01-03,15:48:07,1562799,858,198,5272,LMT,8.40500
2018-01-03,15:48:07,1562799,858,49,5274,LMT,8.40500
2018-01-03,15:48:08,1562808,6,153,5285,LMT,8.40500
2018-01-03,15:48:04,1562427,465,132,5256,LMT,8.41000
2018-01-03,15:51:09,1577175,76,140,5296,LMT,8.40500
2018-01-03,15:46:52,1556261,914,40,5192,LMT,8.41500
2018-01-03,15:51:21,1578185,482,200,5261,LMT,8.41000
2018-01-03,15:51:21,1578185,482,41,5265,LMT,8.41000
2018-01-03,15:51:23,1578445,609,194,5324,LMT,8.41000
2018-01-03,15:51:23,1578445,609,403,5331,LMT,8.41000
2018-01-03,15:51:23,1578445,609,303,5340,LMT,8.41000
2018-01-03,15:51:23,1578454,634,100,5341,LMT,8.41000
2018-01-03,15:51:21,1578185,482,120,5266,LMT,8.41000
2018-01-03,15:51:21,1578190,487,89,5267,LMT,8.41000
2018-01-03,15:51:21,1578190,487,31,5302,LMT,8.41000
2018-01-03,15:52:15,1583122,979,222,5360,LMT,8.41000
2018-01-03,15:52:15,1583128,999,572,5362,LMT,8.41000
2018-01-03,15:52:15,1583128,999,351,5366,LMT,8.41000
2018-01-03,15:52:15,1583122,979,403,5345,LMT,8.41000
2018-01-03,15:52:15,1583122,979,535,5356,LMT,8.41000
2018-01-03,15:52:42,1584714,253,490,5361,LMT,8.41500
2018-01-03,15:52:55,1585896,296,30,5361,LMT,8.41500
2018-01-03,15:52:55,1585896,296,118,5184,LMT,8.42000
2018-01-03,15:52:55,1585896,296,408,5354,LMT,8.42000
2018-01-03,15:51:09,1577175,77,59,5299,LMT,8.40500
2018-01-03,15:53:03,1587316,313,546,5427,LMT,8.41500
2018-01-03,15:53:03,1587316,313,578,5428,LMT,8.41500
2018-01-03,15:53:03,1587316,313,539,5429,LMT,8.41500
2018-01-03,15:53:03,1587306,312,524,5423,LMT,8.41500
2018-01-03,15:53:03,1587306,312,526,5424,LMT,8.41500
2018-01-03,15:53:03,1587308,313,297,5425,LMT,8.41500
2018-01-03,15:53:03,1587311,313,255,5425,LMT,8.41500
2018-01-03,15:53:03,1587311,313,345,5426,LMT,8.41500
2018-01-03,15:53:03,1587314,313,200,5426,LMT,8.41500
2018-01-03,15:53:03,1587316,313,129,5426,LMT,8.41500
2018-01-03,15:54:14,1596281,494,82,5413,LMT,8.41000
2018-01-03,15:54:14,1596283,494,18,5413,LMT,8.41000
2018-01-03,15:54:14,1596283,494,2,5413,LMT,8.41000
2018-01-03,15:54:14,1596283,494,100,5481,LMT,8.41000
2018-01-03,15:54:14,1596283,494,151,5490,LMT,8.41000
2018-01-03,15:54:14,1596283,494,156,5492,LMT,8.41000
2018-01-03,15:54:14,1596293,500,180,5506,LMT,8.41000
2018-01-03,15:54:48,1600876,947,50,5512,LMT,8.41500
2018-01-03,15:55:23,1604853,812,336,5509,LMT,8.42000
2018-01-03,15:55:23,1604853,812,65,5532,LMT,8.42000
2018-01-03,15:55:23,1604853,812,600,5503,LMT,8.42000
2018-01-03,15:55:37,1606599,881,74,5524,LMT,8.41000
2018-01-03,15:55:37,1606601,882,180,5530,LMT,8.41000
2018-01-03,15:55:37,1606601,882,129,5380,LMT,8.40500
2018-01-03,15:55:37,1606599,881,54,5517,LMT,8.41000
2018-01-03,15:55:42,1607177,573,28,5555,LMT,8.41000
2018-01-03,15:55:42,1607177,573,130,5557,LMT,8.41000
2018-01-03,15:55:43,1608042,451,377,5564,LMT,8.41000
2018-01-03,15:55:43,1608042,451,130,5565,LMT,8.41000
2018-01-03,15:55:43,1608060,512,265,5569,LMT,8.41000
2018-01-03,15:55:43,1608046,451,45,5569,LMT,8.41000
2018-01-03,15:55:43,1608050,455,130,5569,LMT,8.41000
2018-01-03,15:56:27,1612049,946,52,5569,LMT,8.41000
2018-01-03,15:56:27,1612051,947,315,5569,LMT,8.41000
2018-01-03,15:43:22,1539870,873,76,5076,LMT,8.39000
2018-01-03,15:58:39,1621087,163,622,5484,LMT,8.40500
2018-01-03,15:55:37,1606601,882,63,5419,LMT,8.40500
2018-01-03,15:58:39,1621087,163,93,5419,LMT,8.40500
2018-01-03,15:52:55,1586009,409,70,5236,LMT,8.43000
2018-01-03,15:58:39,1621087,163,108,5598,LMT,8.40500
2018-01-03,15:59:53,1627891,49,174,5598,LMT,8.40500
2018-01-03,15:59:53,1627891,49,110,5609,LMT,8.40500
2018-01-03,15:59:53,1627891,49,4,5592,LMT,8.40000
2018-01-03,16:00:41,1633684,232,587,5592,LMT,8.40000
2018-01-03,16:00:41,1633684,232,282,5634,LMT,8.40000
2018-01-03,15:58:46,1621671,43,250,5589,LMT,8.41500
2018-01-03,16:00:41,1633690,271,12,5640,LMT,8.40000
2018-01-03,16:00:41,1633684,232,355,5640,LMT,8.40000
2018-01-03,16:00:41,1633690,271,589,5641,LMT,8.40000
2018-01-03,16:03:22,1651331,982,145,5645,LMT,8.41000
2018-01-03,16:03:22,1651331,982,145,5646,LMT,8.41000
2018-01-03,16:03:22,1651331,982,67,5650,LMT,8.41000
2018-01-03,16:03:22,1651335,983,528,5656,LMT,8.41000
2018-01-03,16:03:22,1651335,983,150,5666,LMT,8.41000
2018-01-03,16:03:22,1651338,983,147,5666,LMT,8.41000
2018-01-03,16:03:22,1651340,983,225,5666,LMT,8.41000
2018-01-03,16:03:22,1651342,984,200,5666,LMT,8.41000
2018-01-03,16:03:22,1651345,984,225,5666,LMT,8.41000
2018-01-03,16:03:22,1651347,984,714,5666,LMT,8.41000
2018-01-03,16:03:22,1651331,982,155,5632,LMT,8.41000
2018-01-03,16:03:56,1659369,977,147,5712,LMT,8.41500
2018-01-03,16:03:56,1659369,977,524,5715,LMT,8.41500
2018-01-03,16:03:56,1659372,978,137,5749,LMT,8.41500
2018-01-03,16:03:56,1659372,978,312,5695,LMT,8.42000
2018-01-03,16:04:26,1662295,946,50,5761,LMT,8.41500
2018-01-03,16:05:00,1665417,558,121,5765,LMT,8.41500
2018-01-03,16:05:00,1665417,558,44,5772,LMT,8.41500
2018-01-03,16:05:00,1665417,558,100,5773,LMT,8.41500
2018-01-03,16:03:56,1659372,978,252,5741,LMT,8.42000
2018-01-03,16:05:00,1665421,559,353,5741,LMT,8.42000
2018-01-03,16:05:00,1665421,559,120,5756,LMT,8.42000
2018-01-03,16:05:00,1665421,559,122,5757,LMT,8.42000
2018-01-03,16:05:00,1665421,559,301,5770,LMT,8.42000
2018-01-03,16:05:00,1665421,559,1300,5671,LMT,8.42500
2018-01-03,16:05:00,1665417,558,134,5762,LMT,8.41500
2018-01-03,16:07:10,1680446,391,28,5798,LMT,8.41500
2018-01-03,16:07:10,1680494,812,144,5802,LMT,8.41500
2018-01-03,16:07:10,1680494,812,209,5803,LMT,8.41500
2018-01-03,16:08:09,1686929,463,119,5817,LMT,8.42000
2018-01-03,16:08:09,1686929,463,121,5818,LMT,8.42000
2018-01-03,16:08:09,1686929,463,32,5822,LMT,8.42000
2018-01-03,16:08:09,1686929,463,46,5823,LMT,8.42000
2018-01-03,16:08:09,1686933,464,121,5789,LMT,8.42500
2018-01-03,16:08:09,1686933,464,121,5790,LMT,8.42500
2018-01-03,16:08:09,1686933,464,293,5719,LMT,8.43000
2018-01-03,16:08:09,1686933,464,784,5767,LMT,8.43000
2018-01-03,16:08:09,1686933,464,516,5827,LMT,8.42000
2018-01-03,16:05:00,1665421,559,40,5681,LMT,8.42500
2018-01-03,16:08:09,1686933,464,270,5681,LMT,8.42500
2018-01-03,16:08:56,1691410,863,613,5903,LMT,8.42500
2018-01-03,16:08:34,1688595,551,16,5891,LMT,8.42000
2018-01-03,16:09:28,1695046,654,49,5913,LMT,8.42500
2018-01-03,16:09:28,1695046,654,410,5916,LMT,8.42500
2018-01-03,16:09:28,1695049,656,410,5919,LMT,8.42500
2018-01-03,16:09:29,1695074,757,410,5921,LMT,8.42500
2018-01-03,16:09:30,1695192,787,30,5925,LMT,8.42500
2018-01-03,16:09:30,1695190,785,410,5924,LMT,8.42500
2018-01-03,16:09:42,1696205,871,600,5928,LMT,8.43000
2018-01-03,16:09:42,1696205,871,139,5929,LMT,8.43000
2018-01-03,16:09:42,1696205,871,13,5856,LMT,8.43000
2018-01-03,16:09:42,1696205,871,168,5858,LMT,8.43000
2018-01-03,16:09:48,1696711,650,69,5930,LMT,8.43000
2018-01-03,16:10:45,1702659,132,305,5902,LMT,8.42000
2018-01-03,16:10:45,1702659,132,281,5911,LMT,8.42000
2018-01-03,16:10:45,1702661,133,14,5914,LMT,8.42000
2018-01-03,16:10:45,1702663,133,200,5914,LMT,8.42000
2018-01-03,16:10:45,1702665,133,350,5914,LMT,8.42000
2018-01-03,16:10:45,1702665,133,520,5915,LMT,8.42000
2018-01-03,16:10:45,1702668,134,16,5915,LMT,8.42000
2018-01-03,16:12:10,1711073,812,182,5949,LMT,8.42500
2018-01-03,16:12:10,1711073,812,107,5968,LMT,8.42500
2018-01-03,16:12:48,1714493,950,100,5986,LMT,8.43000
2018-01-03,16:12:48,1714493,950,283,5805,LMT,8.43500
2018-01-03,16:12:48,1714493,950,185,5846,LMT,8.43500
2018-01-03,16:09:48,1696711,650,31,5935,LMT,8.43000
2018-01-03,16:12:48,1714492,949,289,5935,LMT,8.43000
2018-01-03,16:12:48,1714493,950,619,5965,LMT,8.43000
2018-01-03,16:12:48,1714493,950,74,5980,LMT,8.43500
2018-01-03,16:12:55,1715031,143,421,6001,LMT,8.43000
2018-01-03,16:12:55,1715033,143,2009,6001,LMT,8.43000
2018-01-03,16:12:55,1715025,142,1150,6001,LMT,8.43000
2018-01-03,16:15:03,1731965,422,320,6011,LMT,8.43000
2018-01-03,16:15:03,1731965,422,23,6027,LMT,8.43000
2018-01-03,16:15:03,1731976,444,473,6033,LMT,8.43000
2018-01-03,16:15:03,1731979,444,29,6033,LMT,8.43000
2018-01-03,16:15:03,1731972,443,2165,6033,LMT,8.43000
2018-01-03,16:15:10,1732712,519,600,6064,LMT,8.42500
2018-01-03,16:15:58,1737326,248,559,5995,LMT,8.43500
2018-01-03,16:15:58,1737326,248,249,6024,LMT,8.43500
2018-01-03,16:15:58,1737326,248,269,6044,LMT,8.43500
2018-01-03,16:15:58,1737326,248,200,6057,LMT,8.43500
2018-01-03,16:15:58,1737330,249,186,6060,LMT,8.43500
2018-01-03,16:15:58,1737333,249,1599,6087,LMT,8.43500
2018-01-03,16:15:58,1737351,284,270,6099,LMT,8.43500
2018-01-03,16:15:58,1737351,284,275,6101,LMT,8.43500
2018-01-03,16:16:47,1742368,149,700,6134,LMT,8.43000
2018-01-03,16:16:47,1742368,149,200,6115,LMT,8.43500
2018-01-03,16:16:47,1742368,149,247,6119,LMT,8.43500
2018-01-03,16:16:47,1742368,149,86,6121,LMT,8.43500
2018-01-03,16:17:36,1747072,98,283,6075,LMT,8.42500
2018-01-03,16:17:36,1747072,98,306,6132,LMT,8.42500
2018-01-03,16:17:36,1747077,98,57,6132,LMT,8.42500
2018-01-03,16:17:36,1747089,105,180,6157,LMT,8.42500
2018-01-03,16:17:36,1747072,98,140,6067,LMT,8.42500
2018-01-03,16:17:36,1747169,796,637,6028,LMT,8.42000
2018-01-03,16:17:36,1747169,796,554,6076,LMT,8.42000
2018-01-03,16:17:36,1747171,797,584,6077,LMT,8.42000
2018-01-03,16:17:36,1747171,797,313,6078,LMT,8.42000
2018-01-03,16:17:36,1747178,797,229,6078,LMT,8.42000
2018-01-03,16:17:36,1747178,797,37,6133,LMT,8.42000
2018-01-03,16:17:36,1747181,797,200,6133,LMT,8.42000
2018-01-03,16:17:36,1747185,820,288,6133,LMT,8.42000
2018-01-03,16:17:36,1747185,820,180,6180,LMT,8.42000
2018-01-03,16:17:36,1747072,98,624,6074,LMT,8.42500
2018-01-03,16:17:41,1747336,285,492,6167,LMT,8.42500
2018-01-03,16:19:41,1756102,844,521,6184,LMT,8.42500
2018-01-03,16:19:41,1756102,844,200,6192,LMT,8.42500
2018-01-03,16:19:41,1756102,844,476,6202,LMT,8.42500
2018-01-03,16:19:41,1756105,846,17,6203,LMT,8.42500
2018-01-03,16:19:41,1756105,846,618,6206,LMT,8.42500
2018-01-03,16:19:41,1756121,874,200,6156,LMT,8.43000
2018-01-03,16:19:41,1756125,894,252,6165,LMT,8.43000
2018-01-03,16:19:41,1756135,921,354,6196,LMT,8.43000
2018-01-03,16:19:41,1756125,894,247,6196,LMT,8.43000
2018-01-03,16:19:41,1756135,921,158,6225,LMT,8.43000
2018-01-03,16:19:41,1756140,948,306,6225,LMT,8.43000
2018-01-03,16:16:47,1742368,149,1378,6122,LMT,8.43500
2018-01-03,16:19:41,1756148,994,268,6122,LMT,8.43500
2018-01-03,16:19:42,1756157,40,375,4299,LMT,8.44000
2018-01-03,16:19:42,1756157,40,62,4299,LMT,8.44000
2018-01-03,16:19:41,1756117,869,431,6213,LMT,8.42500
2018-01-03,16:19:41,1756128,902,593,6213,LMT,8.42500
2018-01-03,16:19:50,1757291,757,170,6265,LMT,8.43500
2018-01-03,16:19:50,1757295,762,200,6276,LMT,8.43500
2018-01-03,16:19:50,1757297,763,230,6276,LMT,8.43500
2018-01-03,16:20:43,1762831,494,142,6294,LMT,8.43500
2018-01-03,16:19:42,1756157,40,94,5495,LMT,8.44000
2018-01-03,16:19:43,1756386,979,523,5495,LMT,8.44000
2018-01-03,16:19:50,1757201,131,132,5495,LMT,8.44000
2018-01-03,16:20:51,1763450,472,251,5495,LMT,8.44000
2018-01-03,16:20:51,1763450,472,161,6303,LMT,8.44000
2018-01-03,16:20:54,1763602,405,142,6308,LMT,8.43500
2018-01-03,16:21:04,1764581,228,641,6331,LMT,8.43000
2018-01-03,16:21:04,1764581,228,616,6332,LMT,8.43000
2018-01-03,16:21:04,1764594,233,170,6344,LMT,8.43500
2018-01-03,16:21:04,1764581,228,645,6259,LMT,8.43000
2018-01-03,16:21:04,1764581,228,121,6260,LMT,8.43000
2018-01-03,16:21:04,1764581,228,288,6262,LMT,8.43000
2018-01-03,16:21:04,1764581,228,202,6293,LMT,8.43000
2018-01-03,16:21:04,1764581,228,592,6296,LMT,8.43000
2018-01-03,16:22:09,1772455,515,300,6348,LMT,8.44000
2018-01-03,16:22:09,1772455,515,284,6349,LMT,8.44000
2018-01-03,16:22:59,1777405,622,130,6396,LMT,8.43500
2018-01-03,16:23:05,1777875,78,593,6368,LMT,8.43000
2018-01-03,16:23:05,1777879,79,710,6408,LMT,8.43000
2018-01-03,16:23:05,1777887,99,140,6414,LMT,8.43000
2018-01-03,16:23:05,1777903,122,140,6424,LMT,8.43000
2018-01-03,16:23:05,1777905,128,353,6424,LMT,8.43000
2018-01-03,16:23:05,1777919,207,140,6429,LMT,8.43000
2018-01-03,16:21:31,1767341,269,146,6354,LMT,8.43000
2018-01-03,16:23:05,1777875,78,697,6354,LMT,8.43000
2018-01-03,16:22:09,1772455,515,142,6353,LMT,8.44000
2018-01-03,16:23:44,1782346,480,488,6353,LMT,8.44000
2018-01-03,16:23:44,1782346,480,278,6401,LMT,8.44000
2018-01-03,16:23:44,1782346,480,434,6403,LMT,8.44000
2018-01-03,16:25:10,1793188,963,8,6462,LMT,8.43500
2018-01-03,16:25:11,1793198,72,8,6462,LMT,8.43500
2018-01-03,16:25:11,1793200,73,103,6462,LMT,8.43500
2018-01-03,16:25:10,1793172,891,180,6461,LMT,8.43500
2018-01-03,16:25:10,1793150,869,180,6456,LMT,8.43500
2018-01-03,16:25:25,1795274,640,505,6505,LMT,8.44000
2018-01-03,16:25:25,1795274,640,288,6506,LMT,8.44000
2018-01-03,16:25:24,1795157,661,66,6497,LMT,8.43500
2018-01-03,16:25:24,1795091,560,983,6473,LMT,8.44000
2018-01-03,16:25:24,1795110,589,516,6473,LMT,8.44000
2018-01-03,16:25:24,1795083,560,443,6425,LMT,8.44000
2018-01-03,16:25:24,1795126,616,503,6489,LMT,8.44000
2018-01-03,16:25:24,1795126,616,180,6490,LMT,8.44000
2018-01-03,16:25:24,1795129,616,121,6488,LMT,8.43500
2018-01-03,16:27:33,1808028,816,410,6367,LMT,8.44500
2018-01-03,16:27:33,1808028,816,539,6501,LMT,8.44500
2018-01-03,16:27:33,1808028,816,474,6503,LMT,8.44500
2018-01-03,16:27:33,1808086,988,110,6556,LMT,8.43500
2018-01-03,16:27:33,1808028,816,180,6514,LMT,8.44500
2018-01-03,16:27:33,1808028,816,126,6517,LMT,8.44500
2018-01-03,16:27:33,1808028,816,575,6521,LMT,8.44500
2018-01-03,16:27:33,1808028,816,87,6527,LMT,8.44500
2018-01-03,16:27:33,1808037,817,592,6537,LMT,8.44500
2018-01-03,16:27:33,1808043,817,241,6537,LMT,8.44500
2018-01-03,16:27:58,1810542,441,596,6573,LMT,8.43500
2018-01-03,16:27:58,1810542,441,283,6577,LMT,8.43500
2018-01-03,16:27:58,1810542,441,170,6581,LMT,8.43500
2018-01-03,16:28:46,1816690,407,49,6607,LMT,8.43500
2018-01-03,16:28:46,1816746,726,75,6607,LMT,8.43500
2018-01-03,16:28:47,1816787,591,469,6607,LMT,8.43500
2018-01-03,16:28:46,1816690,407,200,6606,LMT,8.43500
2018-01-03,16:23:05,1777933,259,366,6430,LMT,8.43000
2018-01-03,16:29:15,1819762,138,3,6430,LMT,8.43000
2018-01-03,16:29:15,1819762,138,119,6436,LMT,8.43000
2018-01-03,16:29:15,1819762,138,93,6436,LMT,8.43000
2018-01-03,16:29:15,1819762,138,195,6515,LMT,8.43000
2018-01-03,16:29:15,1819762,138,377,6515,LMT,8.43000
2018-01-03,16:29:15,1819762,138,195,6516,LMT,8.43000
2018-01-03,16:29:15,1819762,138,424,6516,LMT,8.43000
2018-01-03,16:29:15,1819762,138,195,6518,LMT,8.43000
2018-01-03,16:29:15,1819762,138,395,6518,LMT,8.43000
2018-01-03,16:29:12,1819290,882,208,6619,LMT,8.43500
2018-01-03,16:29:12,1819294,890,223,6619,LMT,8.43500
2018-01-03,16:29:59,1823371,68,76,6602,LMT,8.43000
2018-01-03,16:29:59,1823371,68,208,6602,LMT,8.43000
2018-01-03,16:29:15,1819762,138,114,6594,LMT,8.43000
2018-01-03,16:29:59,1823371,68,5,6594,LMT,8.43000
2018-01-03,16:29:59,1823371,68,13,6604,LMT,8.43000
2018-01-03,16:30:26,1826138,814,63,6604,LMT,8.43000
2018-01-03,16:30:26,1826138,814,645,6604,LMT,8.43000
2018-01-03,16:30:27,1826167,190,156,6659,LMT,8.43000
2018-01-03,16:30:27,1826173,397,661,6661,LMT,8.43000
2018-01-03,16:30:26,1826138,814,58,6646,LMT,8.43000
2018-01-03,16:31:16,1831972,818,117,6691,LMT,8.43000
2018-01-03,16:32:10,1837399,64,63,6691,LMT,8.43000
2018-01-03,16:32:10,1837399,64,184,6693,LMT,8.43000
2018-01-03,16:32:24,1839373,57,252,6700,LMT,8.43000
2018-01-03,16:32:24,1839373,57,658,6707,LMT,8.43000
2018-01-03,16:32:10,1837399,64,428,6694,LMT,8.43000
2018-01-03,16:32:24,1839373,55,179,6694,LMT,8.43000
2018-01-03,16:32:24,1839373,55,19,6699,LMT,8.43000
2018-01-03,16:33:05,1841989,675,2058,6732,LMT,8.43500
2018-01-03,16:33:05,1841983,674,914,6718,LMT,8.43500
2018-01-03,16:33:05,1841983,674,6,6720,LMT,8.43500
2018-01-03,16:33:05,1841983,674,89,6720,LMT,8.43500
2018-01-03,16:33:05,1841983,674,30,6723,LMT,8.43500
2018-01-03,16:33:05,1841983,674,33,6725,LMT,8.43500
2018-01-03,16:33:30,1845152,873,898,6737,LMT,8.44000
2018-01-03,16:33:30,1845152,873,22,6738,LMT,8.44000
2018-01-03,16:33:30,1845152,873,24,6739,LMT,8.44000
2018-01-03,16:33:30,1845152,873,22,6740,LMT,8.44000
2018-01-03,16:33:31,1845184,39,140,6767,LMT,8.43500
2018-01-03,16:33:30,1845152,873,5,6610,LMT,8.44000
2018-01-03,16:33:30,1845152,873,13,6613,LMT,8.44000
2018-01-03,16:33:30,1845152,873,195,6618,LMT,8.44000
2018-01-03,16:33:30,1845152,873,287,6625,LMT,8.44000
2018-01-03,16:33:30,1845152,873,57,6645,LMT,8.44000
2018-01-03,16:33:30,1845152,873,287,6645,LMT,8.44000
2018-01-03,16:33:30,1845152,873,50,6645,LMT,8.44000
2018-01-03,16:33:30,1845152,873,188,6647,LMT,8.44000
2018-01-03,16:33:30,1845152,873,79,6662,LMT,8.44000
2018-01-03,16:33:30,1845152,873,145,6665,LMT,8.44000
2018-01-03,16:33:30,1845152,873,1182,6702,LMT,8.44000
2018-01-03,16:33:06,1842098,811,316,6717,LMT,8.43000
2018-01-03,16:33:31,1845187,46,140,6717,LMT,8.43000
2018-01-03,16:33:34,1845786,101,138,6717,LMT,8.43000
2018-01-03,16:33:34,1845786,101,51,6719,LMT,8.43000
2018-01-03,16:33:34,1845792,210,187,6719,LMT,8.43000
2018-01-03,16:34:10,1849560,947,51,6719,LMT,8.43000
2018-01-03,16:34:10,1849560,947,140,6784,LMT,8.43000
2018-01-03,16:35:32,1857833,757,593,6800,LMT,8.43000
2018-01-03,16:35:32,1857833,757,238,6801,LMT,8.43000
2018-01-03,16:34:10,1849560,947,409,6790,LMT,8.43000
2018-01-03,16:35:32,1857829,755,390,6790,LMT,8.43000
2018-01-03,16:35:32,1857829,755,291,6794,LMT,8.43000
2018-01-03,16:35:32,1857829,755,150,6796,LMT,8.43000
2018-01-03,16:35:32,1857829,755,537,6797,LMT,8.43000
2018-01-03,16:35:32,1857833,757,307,6799,LMT,8.43000
2018-01-03,16:33:30,1845152,873,146,6741,LMT,8.44000
2018-01-03,16:35:41,1858711,78,288,6741,LMT,8.44000
2018-01-03,16:35:41,1858711,78,118,6761,LMT,8.44000
2018-01-03,16:35:41,1858711,79,569,6820,LMT,8.44000
2018-01-03,16:35:41,1858711,79,333,6821,LMT,8.44000
2018-01-03,16:35:41,1858723,83,432,6829,LMT,8.44000
2018-01-03,16:35:41,1858725,83,363,6829,LMT,8.44000
2018-01-03,16:35:41,1858728,96,225,6829,LMT,8.44000
2018-01-03,16:35:41,1858730,96,225,6829,LMT,8.44000
2018-01-03,16:35:41,1858737,122,77,6829,LMT,8.44000
2018-01-03,16:35:41,1858739,123,416,6829,LMT,8.44000
2018-01-03,16:35:32,1857833,757,94,6806,LMT,8.43000
2018-01-03,16:35:41,1858742,123,172,6806,LMT,8.43000
2018-01-03,16:35:41,1858768,156,122,6849,LMT,8.43500
2018-01-03,16:35:41,1858768,156,104,6855,LMT,8.43500
2018-01-03,16:35:41,1858796,372,296,6867,LMT,8.44000
2018-01-03,16:35:41,1858742,123,321,6815,LMT,8.43000
2018-01-03,16:36:05,1861644,525,141,6897,LMT,8.44000
2018-01-03,16:36:05,1861677,710,189,6903,LMT,8.43500
2018-01-03,16:36:05,1861677,710,180,6904,LMT,8.43500
2018-01-03,16:36:18,1863557,484,430,6905,LMT,8.44000
2018-01-03,16:36:18,1863557,484,111,6912,LMT,8.44000
2018-01-03,16:36:26,1864620,254,71,6865,LMT,8.44500
2018-01-03,16:36:26,1864620,254,23,6865,LMT,8.44500
2018-01-03,16:36:26,1864620,254,148,6868,LMT,8.44500
2018-01-03,16:36:26,1864620,254,71,6868,LMT,8.44500
2018-01-03,16:36:26,1864620,254,365,6881,LMT,8.44500
2018-01-03,16:36:26,1864620,254,47,6909,LMT,8.44500
2018-01-03,16:36:26,1864624,255,335,6913,LMT,8.44500
2018-01-03,16:36:26,1864620,254,189,6864,LMT,8.44500
2018-01-03,16:36:29,1864977,434,238,4981,LMT,8.45000
2018-01-03,16:36:32,1865288,453,762,4981,LMT,8.45000
2018-01-03,16:36:32,1865290,454,1000,4981,LMT,8.45000
2018-01-03,16:36:32,1865362,602,29,6940,LMT,8.44000
2018-01-03,16:36:32,1865381,782,279,6942,LMT,8.44000
2018-01-03,16:36:32,1865290,454,238,6016,LMT,8.45000
2018-01-03,16:36:32,1865362,602,180,6955,LMT,8.44500
2018-01-03,16:37:26,1872256,800,225,6996,LMT,8.43500
2018-01-03,16:37:25,1871877,732,160,6970,LMT,8.44000
2018-01-03,16:37:26,1871982,231,120,6919,LMT,8.43500
2018-01-03,16:37:26,1871982,231,650,6936,LMT,8.43500
2018-01-03,16:37:26,1871985,232,323,6945,LMT,8.43500
2018-01-03,16:37:26,1871985,232,361,6965,LMT,8.43500
2018-01-03,16:37:26,1871985,232,579,6967,LMT,8.43500
2018-01-03,16:37:26,1871995,232,551,6981,LMT,8.43500
2018-01-03,16:37:26,1872001,232,2031,6981,LMT,8.43500
2018-01-03,16:37:26,1872005,232,185,6981,LMT,8.43500
2018-01-03,16:37:26,1872256,800,160,6993,LMT,8.43500
2018-01-03,16:37:29,1872868,822,284,7013,LMT,8.44500
2018-01-03,16:37:45,1874899,226,120,7015,LMT,8.43500
2018-01-03,16:37:26,1872256,800,277,7001,LMT,8.43500
2018-01-03,16:37:45,1874899,226,224,7001,LMT,8.43500
2018-01-03,16:37:45,1874899,226,160,7012,LMT,8.43500
2018-01-03,16:37:45,1874899,226,529,7030,LMT,8.43500
2018-01-03,16:39:21,1883864,528,12,7030,LMT,8.43500
2018-01-03,16:39:21,1883864,528,275,7038,LMT,8.43500
2018-01-03,16:39:21,1883864,528,391,7041,LMT,8.43500
2018-01-03,16:39:21,1883864,528,547,7049,LMT,8.43500
